id_registro,fuente_verificadora,url_origen,texto_crudo,categoria_original,label
32,chequeabolivia.bo,https://chequeabolivia.bo/percy-pide-licencia-y-angelica-sosa-asume-como-alcaldesa-de-santa-cruz-de-la-sierra,"Percy pide licencia y Angélica Sosa asume como alcaldesa de Santa Cruz de la Sierra. La carta fue aprobada por el Concejo Municipal de Santa Cruz de la Sierra. En redes sociales empezó a circular la carta de licencia que hizo llegar el alcalde de Santa Cruz de la Sierra, Percy Fernández, y posteriormente fotografías de la presidenta del Concejo Municipal, Angélica Sosa, jurando como alcaldesa interina. ChequeaBolivia informa que es verdadero. Los medios cruceños confirmaron la veracidad de la carta en la que Fernández solicita licencia hasta que termine la emergencia sanitaria (15 de abril), dada su imposibilidad de asistir a las mesas de trabajo interinstitucional. Posteriormente, la presidenta del Concejo Municipal de Santa Cruz de la Sierra asumió como alcaldesa interina. Fuente: Revisión hemerográfica Cuenta de Facebook de Angélica Sosa Tags Coronavirus en Bolivia Log in to post comments",Verdadero,Baja
33,chequeabolivia.bo,https://chequeabolivia.bo/alcalde-de-trinidad-dona-su-sueldo-para-la-compra-de-viveres,"Alcalde de Trinidad dona su sueldo para la compra de víveres. La información que cirucla en las redes sociales es cierta. En las redes sociales circula una imagen en la que se afirma que el Alcalde de Trinidad, Mario Suarez, donó su sueldo para la compra de víveres para familias en cuarentena. ChequeaBolivia constató que se trata de información verdadera. En una revisión de medios de comunicación nacionales, ChequeaBolivia confirmó que Suarez entregó un cheque por 17.911 bolivianos e hizo un llamado a otras autoridades para que se sumen a la iniciativa. FUENTE: Medios de comunicación nacionales Tags Cuarentena Log in to post comments",Verdadero,Baja
34,chequeabolivia.bo,https://chequeabolivia.bo/policias-arrestan-personas-durante-campana-de-creemos-en-quillacollo,"Policías arrestan personas durante campaña de Creemos en Quillacollo. El comandante regional de Quillacollo, Walter Alvis, informó que dos personas fueron arrestadas por alteración e incidentes el pasado 11 de febrero. En las redes sociales se comparten diferentes videos en los que se observa como la Policía arresta a personas que protestan en la plaza Bolivar de Quillacollo, en rechazo a un grupo de afines a la alianza Creemos que realizaba campaña en el lugar. ChequeaBolivia verificó que la información es real. En una comparación de videos que realizó ChequeaBolivia sobre los incidentes que ocurrieron en la plaza Bolivar, se confirmó la veracidad de las imágenes que circulan en redes sociales. Una captura del video que circula en redes sociales donde se observa a una persona que estuvo presente durante todo el incidente. Una captura de un video al que accedió ChequeaBolivia, minutos antes de la intervención de la Policía. En la imagen se observa a la misma persona. Por otra parte, aunque en el video se observa que son varias personas las que fueron conducidas a los ambientes del comando regional de Quillacollo, el comandante de esta división, Walter Alvis, informó que sólo dos personas fueron arrestadas por alteración e incidentes el pasado 11 de febrero. Una periodista que cubrió la parte inicial del incidente, relató que las personas afines a la alianza Creemos se dispusieron a realizar un recorrido en Quillacollo, pese a la ausencia de Luis Fernando Camacho, candidato a presidente y Marco Antonio Pumari, candidato a vicepresidente. Agregó que cuando llegaron a la plaza Bolivar, otro grupo de personas los abucheo y les pidió que se retiren. Posteriormente la Policía intervino. FUENTE: Comparación de videos que circulan en redes sociales e imágenes a las que accedió ChequeaBolivia El comandante regional de Quillacollo Walter Alvis Periodista que cubrió el conflicto Tags Elecciones 2020 Log in to post comments",Verdadero,Baja
35,chequeabolivia.bo,https://chequeabolivia.bo/modelo-paceno-apoya-la-candidatura-de-binomio-del-mas,"Modelo paceño apoya la candidatura de binomio del  MAS. En una revisión de las imágenes que realizó ChequeaBolivia, se constató que evidentemente Neilss Quinteros participó del evento. En las redes sociales circulan imágenes sobre la participación del modelo paceño Neilss Quinteros en el acto de proclamación del binomio del Movimiento Al Socialismo (MAS), en El Alto. ChequeaBolivia verificó que es verdad. En una revisión de las imágenes que realizó ChequeaBolivia, se constató que evidentemente Neilss Quinteros participó del evento, el pasado 8 de febrero de 2020. En tanto, Quinteros publicó una aclaración en su cuenta de Facebook. “Es innegable las cosas buenas que se hicieron en la gestión del MAS como también sabemos de todo lo malo que pasó y en que se convirtió, pero estamos para cambiar eso y subsanar errores, de encontrar esa verdadera unidad y pacificación del país para construir la Bolivia que todos y todas queremos”, señala el texto. FUENTE: Revisión de fotografías Cuenta de Facebook de Neilss Quinteros Tags Elecciones 2020 Log in to post comments",Verdadero,Baja
36,chequeabolivia.bo,https://chequeabolivia.bo/hermano-de-evo-morales-agrede-verbalmente-periodistas-y-policias,"Hermano de Evo Morales agrede verbalmente a periodistas y policías. En una revisión, ChequeaBolivia verificó que la noticia evidentemente la publicó Página 7 y otros medios  en marzo de 2015. En Facebook se volvió a compartir un video en el que figura el hermano del presidente Evo Morales, Hugo Morales en aparente estado de ebriedad. ChequeaBolivia corroboró que la información es verdadera pero está fuera de contexto. En una revisión a la página web de Página 7, se comprobó que existe dicha información, pero fue publicada el 31 de marzo de 2015. El hecho ocurrió cuando la policía cubría un operativo de tránsito en la ciudad de Oruro, en la que encontró en posible estado de ebriedad a Hugo Morales. En la nota la periodista  Irene Torres de la Red PAT y  su colega Edwin Choque de Red UNO denunciaron que sufrieron amenazas y agresiones verbales de parte de Hugo Morales. El video vuelve a compartirse en Facebook como si fuera un hecho que ocurrió recientemente. FUENTE: Reportes periodísticos Tags Evo Morales Log in to post comments",Verdadero,Baja
37,chequeabolivia.bo,https://chequeabolivia.bo/dirigentes-de-comunidad-ciudadana-golpean-una-mujer-de-su-partido,"Dirigentes de Comunidad Ciudadana golpean a una mujer de su partido. El candidato a la presidencia por la alianza Comunidad Ciudadana, Carlos Mesa, informó a través de su cuenta de Twitter que se condena cualquier acto de violencia en contra de la mujer. En Twitter y Facebook se comenzó a viralizar las imágenes sobre una denuncia de la militante de Comunidad Ciudadana (CC) Roxana Illanes en contra de Santiago Quenta, primer jefe en el Frente Revolucionario de Izquierda (FRI) y Jhon Huayta, segundo responsable de la Circunscripción 8 en La Paz por violencia física, dejándola con tres días de impedimento. ChequeaBolivia verificó que la información es real. Entrevistado por ChequeaBolivia, el jefe de campaña de Comunidad Ciudadana, Ricardo Paz, sostuvo que la información es real y que se tomaron medidas drásticas. Añadió que la militante recibe el apoyo de la alianza. Condenamos sin dubitación, toda acción de violencia contra la mujer, por eso tomamos la decisión de expulsar definitivamente de Comunidad Ciudadana, a Santiago Quenta y John Huayta, involucrados en este tipo de hechos inadmisibles. — Carlos D. Mesa Gisbert (@carlosdmesag) July 12, 2019 El candidato a la presidencia por la alianza Comunidad Ciudadana, Carlos Mesa, informó a través de su cuenta de Twitter que se condena cualquier acto de violencia en contra de la mujer por lo que se definió la expulsión de Santiago Quenta y Jhon Huayta de Comunidad Ciudadana. Según un reporte de Los Tiempos, en Bolivia, la Fiscalía General del Estado reportó desde enero hasta la fecha 73 casos de feminicidio; sin embargo, la Fuerza Especial de Lucha Contra la Violencia (Felcv) registró un total de 59 casos. FUENTE: Cuenta oficial de Twitter de Carlos Mesa Reporte de medios de comunicación Jefe de campaña de Comunidad Ciudadana, Ricardo Paz Tags Carlos Mesa Comunidad Ciudadana Log in to post comments",Verdadero,Baja
38,chequeabolivia.bo,https://chequeabolivia.bo/usan-voz-de-camacho-y-una-multitud-hecha-con-ia-para-simular-una-cabildo-exigiendo-la-renuncia-de,"Usan voz de Camacho y una multitud hecha con IA para simular una cabildo exigiendo la renuncia de Paz. La voz que se escucha es de un discurso de Camacho en 2019, la imagen del cabildo se generó con IA. La COB sí pidió la renuncia del Gobierno el 1ro de mayo, pero sin estos elementos. Por Álvaro Montoya En TikTok circula una publicación en la que se ve a una muchedumbre levantando banderas de Bolivia y pancartas con la frase “Que renuncie Rodrígo Paz”, mientras que escuchan el discurso del ejecutivo de la Central Obrera Bolivia (COB), Mario Argollo, en el que este le da 48 horas ‘al tirano’ para que renuncie a su puesto. ChequeaBolivia constató que se trata de información engañosa. ChequeaBolivia puso en Google la frase que se le atribuye a Argollo: “Decirle al tirano que tiene 48 horas para renunciar porque el día lunes a las siete de la noche vamos a tomar determinaciones y vamos a garantizar que el se vaya”, y comprobó que en realidad fue dicha por el exgobernador Luis Fernando Camacho el 2 de noviembre de 2019, durante las protestas post electorales de ese año. La frase quedó registrada en notas de prensa de medios como Opinión y en videos que aún son conservados en Facebook, en los que se oye a Camacho lanzar aquella amenaza al entonces presidente Evo Morales Ayma. ChequeaBolivia también notó que el video en el que se ve a cientas de personas levantando la bandera boliviana y pancartas tiene un pie de foto que “AI-Generated”, además que el propio autor del video etiquetó el video como generado por Inteligencia Artificial. Después de una observación detallada ChequeaBolivia, encontró errores propios de esta tecnología en el video, como una bandera que al moverse atraviesa una de las pancartas dos veces. No obstante, el video del cuadro superior derecho, más pequeño en comparación con el video de la muchedumbre, es real, fue grabado el 1ro de mayo de este año cuando el ejecutivo de la COB, Mario Argollo pronunció un discurso anunciando el inicio de un paro indefinido hasta que se escuchen sus peticiones, además de la renuncia de las autoridades del ejecutivo. Para finalizar, en el video engañoso se insertó un logo de DTV Noticias, ChequeaBolivia buscó en la página de Facebook del medio si había publicado el video y no encontró registros. Lo que sí publicó DTV fue el discurso original de Argollo el 1ro de mayo, en el que no se lo oye decir que da 48 horas para la renuncia ‘del tirano’. Fuentes: Opinión , dónde se recogió el discurso de Luis Fernando Camacho Erbol, dónde se registró el verdadero discurso de Argollo DTV , con la verdadera cobertura del discurso de la COB, no el que se atribuye. Tags COB Tendencia Política Indeterminada Fecha Publicación Web Thu, 05/07/2026 - 16:39",Engañoso,Media
39,chequeabolivia.bo,https://chequeabolivia.bo/enganoso-luis-arce-dijo-que-el-gas-se-agoto-pero-no-anuncio-el-cobro-de-impuestos-como-en-cuba,"Engañoso: Luis Arce dijo que el gas se agotó, pero no anunció el cobro de impuestos como en Cuba. La declaración del presidente Luis Arce sobre la falta de gas fue manipulada Por Pablo Arancibia En Facebook circula una imagen donde el presidente del Estado, Luis Arce, supuestamente dijo que “se agotó el gas, no hay dólares, ahora vamos a tener ingresos de los impuestos como en Cuba”. ChequeaBolivia verificó que esta información es engañosa. Se hizo una búsqueda de la declaración de Arce en Google y en X , y no se encontró información similar a la que circula. También se revisaron las redes sociales de Arce ( 1 , 2 ) y tampoco se encontraron rastros de dicha declaración. Al revisar  la página oficial de Facebook del presidente de Bolivia, Luis Arce, se encontró un video de un congreso ordinario de la Federación Departamental Única de Mujeres Campesinas Indígenas Originarias de La Paz. En dicho evento, el presidente sostuvo: “El gas se ha agotado, estamos recién volviendo a hacer más exploraciones, para ver si hay más gas. Hermanas y hermanos no tenemos esos recursos, y cuando nos queremos prestar, la Asamblea Legislativa, la derecha y el Ala Evista nos niegan la aprobación de créditos”. Pero, en esa intervención, Arce no mencionó en ningún momento a Cuba. Esta publicación circula tras distintas declaraciones de figuras públicas ante la rebaja de la calificación crediticia de Bolivia por Moody's de ‘Caa1’ a ‘Caa3 . Según la calificadora los desafíos de gobernanza, riesgo político interno y presiones de liquidez externa debido a la disminución de las reservas de divisas, podría llevar a una crisis de balanza de pagos. Fuentes: Redes sociales oficiales de Luis Arce ( 1 , 2 ) Búsqueda con palabras clave en Google y en X Video del Congreso Ordinario de la Federación Departamental Única de Mujeres Campesinas Indígenas Originarias de La Paz Moody's Tags Luis Arce Catacora Economía Tendencia Política Indeterminada Fecha Publicación Web Tue, 04/30/2024 - 16:17 Log in to post comments",Engañoso,Media
40,chequeabolivia.bo,https://chequeabolivia.bo/diputada-del-mas-dice-las-bartolinas-mujeres-de-pollera-son-gente-muy-sucia,"Diputada del MAS dice “Las bartolinas mujeres de pollera son gente muy sucia”. La imagen surge a raíz de un audio filtrado. En redes sociales circula una imagen en la que figura Betty Yañíquez, diputada de la bancada del Movimiento Al Socialismo (MAS), con la frase “Las bartolinas mujeres de pollera son gente muy sucia”. La imagen surge a raíz de un audio que registra una presunta conversación entre Yañíquez y Segundina Flores, secretaria ejecutiva nacional de las Bartolinas. ChequeaBolivia advierte que la información es engañosa. A través de una revisión hemerográfica, ChequeaBolivia constató que en dicho audio no existe la frase citada; sin embargo, Yañíquez sí acusa a las Bartolinas de La Paz de haberse “dado la vuelta” y ser “gente muy sucia”. “Todas esas bartolinas se han dado la vuelta de La Paz. Sí, tal vez hubiera sido mejor hermana. Pero realmente bien decepcionante y seguramente cuando vayan donde ustedes, van a ir “hermana, hermana, hermana”, y son gente muy sucia hermana, muy sucia, con el mismo discurso de la Shirley Franco por su otro lado, con el mismo discurso han venido”, dice la voz atribuida a la diputada por el MAS. Fuente: Revisión hemerográfica Tags Movimiento Al Socialismo Tendencia Política No simpatizantes del MAS Log in to post comments",Engañoso,Media
41,chequeabolivia.bo,https://chequeabolivia.bo/militantes-del-mas-contrataron-venezolanos-para-cometer-actos-violentos,"Militantes del MAS contrataron a venezolanos para cometer actos violentos. Los disturbios en Sucre ocurridos durante el fin de semana fueron causados por el choque de dos vehículos. En redes sociales estuvo circulando un video en el que se observa disturbios en las calles de Sucre. El título del audiovisual es que militantes del MAS contrataron a venezolanos para cometer actos violentos en campañas electorales de otras organizaciones políticas. ChequeaBolivia constató que la información es engañosa. Después de una revisión de medios, ChequeaBolivia confirmó que el acontecimiento sucedió el pasado domingo 6 en la ciudad de Sucre durante una caravana organizada por PAN BOL. En una entrevista para la Agencia de Noticias Violeta (ANV), dos militantes de esa alianza presentes en el lugar explicaron que se produjo un choque entre una camioneta de la caravana y un auto particular. La mujer del vehículo privado intentó filmar a la otra que intentó agredirla después del choque. Ahí se generó la tensión y los gritos en la calle. Por ello, se trata de una publicación engañosa debido al uso de un video de hechos reales con una descripción que los descontextualiza para intentar denunciar que militantes del MAS habrían contratado a venezolanos para cometer actos violentos. FUENTE: - Revisión de medios nacionales Tags Movimiento Al Socialismo Log in to post comments",Engañoso,Media
42,chequeabolivia.bo,https://chequeabolivia.bo/index%2ephp/enganoso-unitel-no-informo-que-santos-quispe-tiene-99-de-desaprobacion-como-gobernador,"Engañoso: Unitel no informó que Santos Quispe tiene 99% de desaprobación como gobernador. En febrero, la Red Unitel informó que la gestión del gobernador de La Paz, Santos Quispe, alcanzó un 69% de desaprobación. Por Claudia Rodriguez En Facebook ( 1 y 2 ) circula la publicación de los resultados de una encuesta de desaprobación con el logotipo de Unitel, que muestra al candidato a la gobernación de La Paz por Unión por el Cambio (UPC) , Santos Quispe Quispe, que registra un 99 por ciento de desaprobación en la ciudad de La Paz. ChequeaBolivia verificó, que se trata de información engañosa. ChequeaBolivia rastreo la publicación original que publicó Unitel, el contenido corresponde a una encuesta realizada por Ipsos CIESMORI para Unitel, donde registra un 69 por ciento de desaprobación, frente a un 23 por ciento que respalda y lo aprueba, mientras que un 8 por ciento respondió que “no sabe”. Esta información se dio a conocer el 19 de febrero. Para finalizar, se realizó una búsqueda hemerográfica en Google, la cual permitió corroborar que diversos medios de comunicación nacionales replicaron oportunamente los datos oficiales de Unitel, donde se confirma la cifra real, lo que desvirtúa la publicación que circula en las redes sociales. Fuentes: Contenido de la información falsa Búsquedas hemerográficas en Google ( 1 y 2 ) Plubicación original de Unitel Esta verificación se hizo en el marco de la segunda generación de la Escuela para Fortalecer la Integridad de la Información de ChequeaBolivia. Tags Santos Quispe Gobernación de La Paz Elecciones Subnacionales 2026 Tendencia Política Imagen Fecha Publicación Web Tue, 03/03/2026 - 11:53",Engañoso,Media
43,chequeabolivia.bo,https://chequeabolivia.bo/index%2ephp/la-imagen-que-atribuye-fernando-del-rincon-una-declaracion-contra-la-personeria-del-mas-es-enganosa,"La imagen que atribuye a Fernando Del Rincón una declaración contra la personería del MAS es engañosa. Una declaración parecida del periodista fue realizada en 2020, en un contexto político distinto al actual. Por Linda Barrancos En Facebook y X circula una imagen ( 1 , 2 , 3 , 4 ) que muestra al periodista de CNN Fernando Del Rincón, quien habría afirmado que “el MAS (Movimiento Al Socialismo) no debería tener personería jurídica”. ChequeaBolivia advierte que se trata de una información engañosa. Las imágenes que se comparten atribuyen las siguientes declaraciones a Del Rincón: “El MAS no debería tener personería jurídica, no sé porqué participa en las elecciones, es un partido que ha cometido fraude y muchos delitos de lesa humanidad"". ChequeaBolivia encontró que Del Rincón dijo una frase parecida,  pero no es actual ni corresponde al contexto político de 2026. Las declaraciones fueron realizadas en septiembre de 2020 cuando cuestionó la participación del MAS en unas nuevas elecciones presidenciales con estas declaraciones: “Un partido, una agrupación política que participó de lo que la OEA (Organización de los Estados Americano) señala como un fraude, no debería de tener personería jurídica, no debería de existir en una boleta”. Este registro está disponible a partir del minuto 9 de este video . En esa ocasión, Del Rincón se refirió al contexto político que vivía Bolivia tras las Elecciones Generales de 2019, proceso en el que un informe de la OEA concluyó irregularidades graves. No existe ningún registro de que Fernando Del Rincón haya reiterado esas declaraciones en 2026, confirme a una búsqueda en Google . Además, para las Elecciones Subnacionales 2026 el MAS no está participando ni presentó candidato alguno en ningún departamento. Por lo tanto, carece de sentido que circule la versión de que Del Rincón haya cuestionado su participación en las elecciones de este año. Fuentes: Revisión de la entrevista exclusiva del programa Uno Decide2020 de la Red Uno. Informe final de la OEA sobre la auditoría de las elecciones en Bolivia. Revisión de las plataformas digitales de la Red Uno ( 1 , 2, 3 ). Tags Fernando del Rincón MAS Elecciones Subnacionales 2026 Tendencia Política Imagen Fecha Publicación Web Wed, 02/25/2026 - 12:07",Engañoso,Media
44,chequeabolivia.bo,https://chequeabolivia.bo/es-enganoso-que-candidata-concejal-de-santa-cruz-haya-dicho-que-los-crucenos-son-racistas-y,"Es engañoso que candidata a concejal de Santa Cruz haya dicho que los “cruceños” son “racistas y discriminadores”. Este video fue manipulado con inteligencia artificial y tergiversa un comentario de la candidata Reina Condarco. Por Lucas Illanes En TikTok y Facebook circula un video ( 1 y 2 ) que afirma que la candidata a concejal en Santa Cruz por la agrupación VOS, Reina Condarco, dijo que los “cruceños” son “racistas y discriminadores”. ChequeaBolivia verificó que es engañoso. El video aparenta ser del periodista de Detrás de la Verdad (DTV), Junior Arias, quien aseguró a ChequeaBolivia que esas no fueron sus declaraciones, ya que se trata de un audio creado con inteligencia artificial. Se analizó el audio del video con la herramienta Hiya Deepfake Voice Detector, y los resultados indican que la voz es probablemente una deepfake, es decir, generada por inteligencia artificial, con la puntuación más alta de probabilidad. Resultados de las muestras analizadas con Hiya. Tampoco hay registros de que Condarco haya dicho textualmente que los habitantes de Santa Cruz sean “racistas y discriminadores”. El video tergiversa una opinión de la candidata sobre otro video de la cuenta “Pollos Guvi”, quien al final de su material indica haber recibido maltrato verbal en Santa Cruz con las siguientes palabras: “¡ándate, colla!”. Ante esto, la cuenta de Facebook de Condarco compartió este video con el siguiente comentario : “Yo también he sido víctima de discriminación en Santa Cruz y les puedo asegurar que hay mucha discriminación en esta ciudad. Por eso quiero llegar al Concejo Municipal con el compañero Mamen, y ese es mi compromiso con todos mis hermanos: eliminar el racismo de esta ciudad. ¡Fuerza Guvi!” Condarco es candidata a concejala junto a la agrupación del candidato Carlos “Mamen” Saavedra VOS para la Alcaldía de Santa Cruz. La desinformación circula a poco más de tres meses de las Elecciones Subnacionales 2026. Las verificaciones sobre estas elecciones están disponibles aquí . Fuentes: Periodista en Detrás de la Verdad (DTV), Junior Arias Hiya Deepfake Voice Detector Cuenta de Facebook de Reina Condarco Tags Elecciones Subnacionales 2026 Tendencia Política Indeterminada Fecha Publicación Web Fri, 01/16/2026 - 16:18 Log in to post comments",Engañoso,Media
45,chequeabolivia.bo,https://chequeabolivia.bo/evo-morales-comparte-informacion-enganosa-sobre-venta-de-gas-cada-15-dias,"Evo Morales comparte información engañosa sobre venta de gas cada 15 días. No hay una restricción nacional en la compra de garrafas; un control interno rige en Pando. Por Lucas Illanes El expresidente, Evo Morales, indicó que la Agencia Nacional de Hidrocarburos (ANH) empezó a vender garrafas de Gas Licuado de Petróleo (GLP) solo cada 15 días y previa presentación de cedula de identidad. ChequeaBolivia verificó es información engañosa. Se trata de información engañosa, porque es una publicación sobre una medida aplicada en Pando, departamento que limita con Brasil. Varias publicaciones de Facebook y TikTok ( 1 , 2 y 3 ) también difundieron que la ANH controlará la compra de una garrafa por persona cada 15 días. Se trata de información sobre Pando, pues la imagen se compartió originalmente en Televisión Universitaria (TVU) Pando el 31 de diciembre 2025. Publicación de TVU Pando. Otros dos videos de TVU Pando revelan que la medida de control de compras de garrafas se está implementando en el lugar ( 4 y 5 ). En su publicación, Evo Morales señaló , sin aclarar que no se trata de una disposición a nivel nacional, que esta medida afecta a personas que se dedican a cocinar para vender en mercados y calles, a quienes una garrafa puede durarles solo un día. Sobre el tema, el director distrital de la Agencia Nacional de Hidrocarburos (ANH) en Pando, Marco Sánchez, explicó que el control es porque ""todo se iba al contrabando"". Además, indicó que las personas que necesiten más garrafas pueden comprarlas con justificación. Por su parte, la ANH a nivel nacional emitió hoy un comunicado asegurando que no existen cupos ni restricciones para la compra de garrafas y que su precio se mantiene a 22.50 bolivianos. Comunicado de la ANH. Estas publicaciones circulan en medio de varios reportes de medios de comunicación sobre filas para comprar garrafas de GLP en diferentes regiones del país ( 6 , 7 , 8 , 9 y 10 ). Hasta el momento, el Gobierno no limitó la compra de garrafas por personas a nivel nacional. La ANH también mencionó que actualmente existe una sobredemanda a causa de las “noticias falsas de desabastecimiento”, bloqueos y desvío de gente “inescrupulosa”. Fuentes: Publicación de Evo Morales en X Imagen original de TVU Pando Videos de TVU Pando ( 4 y 5 ) Declaraciones del director distrital de la Agencia Nacional de Hidrocarburos (ANH) en Pando, Marco Sánchez Reportes de medios de comunicación sobre filas para comprar garrafas ( 6 , 7 , 8 , 9 y 10 ) Comunicado de la ANH Tags Evo Morales ANH Gas Tendencia Política Indeterminada Fecha Publicación Web Tue, 01/06/2026 - 18:31 Log in to post comments",Engañoso,Media
46,chequeabolivia.bo,https://chequeabolivia.bo/es-enganoso-que-bukele-dijo-que-ayudara-bolivia-replicar-el-modelo-carcelario-de-el-salvador,"Es engañoso que Bukele dijo que ayudará a Bolivia a replicar el modelo carcelario de El Salvador. Bukele no confirmó ayuda para crear cárceles “anti-mafia” en Bolivia, pero el presidente Rodrigo Paz dijo que le pidió ayuda con las cárceles del país. Por Yirleyn Gabriel Motaño En Facebook circula una imagen donde se asegura que el presidente de El Salvador, Nayib Bukele, ayudará a Bolivia a replicar el modelo carcelario “anti-mafia”. ChequeaBolivia verificó que el contenido es engañoso. ChequeaBolivia realizó una búsqueda de palabras en Google “Bukele ayudará Bolivia a replicar el sistema penitenciario de El Salvador” y no se encontraron resultados que confirmen que Bukele haya anunciado o aceptado ayudar a Bolivia a implementar su modelo penitenciario. Sin embargo, al revisar las últimas declaraciones sobre la interacción entre Bukele y el presidente de Bolivia, Rodrigo Paz, se evidenció que Paz aseguró el 28 de octubre, en una entrevista con Bolivisión , que tuvo una llamada telefónica con el mandatario salvadoreño y que le pidió “ayuda con las cárceles y que vamos a tener que hacer muchas acá”. Por parte del gobierno salvadoreño, el vicepresidente Félix Ulloa declaró en una entrevista realizada en el programa “Que No Me Pierda” del canal Red Uno, el 7 de noviembre, que:  El Salvador ha compartido su modelo con otros países y que “nosotros de manera fraterna y solidaria, estamos dispuestos para compartir” y que “ si ese fuera el caso de Bolivia… lo podemos hacer con todo gusto con el gobierno de Bolivia ”. En la entrevista con diario El Deber , Ulloa también señaló respecto al tema que “es cada gobierno el que decide cómo, de qué manera nosotros podemos dar algún tipo de asistencia técnica” . Aun así, ninguna de las autoridades salvadoreñas confirmó que exista un acuerdo, ni que Bukele haya aceptado replicar el sistema penitenciario salvadoreño en Bolivia. Fuentes: Búsqueda de palabras en Google “Bukele ayudará Bolivia a replicar el sistema penitenciario de El Salvador” Red social Tik Tok de Bolivisìón ( entrevista 28 de octubre ) Entrevista al Vicepresidente de El Salvador, Félix Ulloa  realizada por el programa “Que No Me Pierda” del canal Red Uno el 7 de noviembre. Entrevista al Vicepresidente de El Salvador, Félix Ulloa realizada por el diario El Deber el 7 de noviembre. Tags Nayib Bukele Rodrigo Paz Tendencia Política Indeterminada Fecha Publicación Web Thu, 11/20/2025 - 13:43",Engañoso,Media
47,chequeabolivia.bo,https://chequeabolivia.bo/senadora-salvatierra-propone-eliminar-facebook-de-bolivia,"Senadora Salvatierra propone eliminar Facebook de Bolivia. En mayo de este año la presidenta de la Cámara de Senadores, Adriana Salvatierra afirmó que regular las redes sociales no es ""prioridad"" de la Asamblea Legislativa ni del Gobierno. En Facebook se compartió una imagen en la que se asegura que la presidenta de la Cámara de Senadores, Adriana Salvatierra, propuso eliminar el Facebook de Bolivia. Se añade: “La Ley de Imprenta y las redes sociales, en la mira del MAS”. ChequeaBolivia advierte que la información es engañosa. En una revisión de reportes de medios de comunicación, se constató que en septiembre de 2018 , Salvatierra y el diputado Gonzalo Aguilar, ambos del Movimiento Al Socialismo (MAS), plantearon que la propuesta del presidente Evo Morales de elaborar una ley contra la mentira para regular a medios de comunicación y políticos, también abarque al ámbito de las redes sociales. “La mentira está en las redes sociales, que son masivas en esta época que tenemos gracias al Whatsapp, Facebook, y ahora se escudan en el anonimato para incurrir en la mentira ciertas personas, no son todas, ciertos políticos”, manifestó Salvatierra en ese entonces. Sin embargo, no propuso eliminar el Facebook. En tanto, en mayo de este año y tras asumir la presidencia en la Cámara de Senadores, Salvatierra afirmó que regular las redes sociales no es ""prioridad"" de la Asamblea Legislativa ni del Gobierno, ya que la población tiene derecho a expresarse a través de diferentes medios. FUENTE: Revisión hemerográfica Tags Adriana Salvatierra Log in to post comments",Engañoso,Media
48,chequeabolivia.bo,https://chequeabolivia.bo/reciben-evo-morales-con-insultos-en-la-fiesta-de-urkupina,"Reciben a Evo Morales con insultos en la fiesta de Urkupiña. Este año, la fiesta de la virgen de Urkupiña en Cochabamba se caracterizó por la ausencia de autoridades nacionales. En Facebook se compartió un video en el que se observa al presidente Evo Morales en una visita a la festividad de Urkupiña. En el encabezado se indica que se trata de una noticia de último momento y que el primer mandatario salió corriendo al oír insultos y abucheos. ChequeaBolivia advierte que el contenido es engañoso. Este año, la fiesta de la virgen de Urkupiña en Cochabamba se caracterizó por la ausencia de autoridades nacionales, incluido el presidente Morales que no llegó a Cochabamba para participar de la festividad ni el día que se celebró la misa central, ni para la jornada del calvario. En la festividad sí participaron algunos políticos como Samuel Doria Medina y candidatos para las elecciones nacionales como Óscar Ortiz, Shirley Franco y Carlos Mesa. El video que se comparte en Facebook corresponde a la visita del presidente Morales en 2017, justo en el momento en el que llegó a Quillacollo para participar de la misa central de la festividad de la Virgen de Urkupiña. FUENTE: Reportes de medios de comunicación Revisión de videos Tags Evo Morales Log in to post comments",Engañoso,Media
49,chequeabolivia.bo,https://chequeabolivia.bo/insultan-evo-morales-en-una-concentracion-de-yacuiba,"Insultan a Evo Morales en una concentración de Yacuiba. En un recuento de las actividades que realizó el presidente Evo Morales el pasado sábado 10 de agosto en Yacuiba, se constató que no estuvo presente en ningún estadio ni en actos oficiales durante la noche. En WhatsApp se compartió un video en el que se oyen cánticos en rechazo al presidente Evo Morales presuntamente durante uno de los actos en los que estaba presente el primer mandatario en Yacuiba, el pasado 10 de agosto de 2019. ChequeaBolivia verificó que la noticia es engañosa. En un recuento de las actividades que realizó el presidente Morales el pasado sábado 10 de agosto en Yacuiba, se constató que no estuvo presente en ningún estadio ni en actos oficiales durante la noche. Sin embargo, este mismo video circuló en las redes sociales desde el pasado 7 de agosto y las imágenes corresponden al clásico cruceño Blooming versus oriente Petrolero en la quinta jornada del torneo clausura en el estadio Ramón Tahuichi Aguilera. FUENTE: Revisión de videos Reportes de medios de Comunicación Tags Evo Morales Log in to post comments",Engañoso,Media
