id_registro,fecha_publicacion,fuente_verificadora,url_origen,texto_crudo,categoria_original
50,,chequeabolivia.bo,https://chequeabolivia.bo/esta-foto-de-eva-copa-y-eliser-roca-juntos-antes-de-las-elecciones-es-falsa,Esta foto de Eva Copa y Eliser Roca juntos antes de las elecciones es falsa,Falso
51,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/es-falso-que-el-candidato-jose-sanchez-estaria-ganando-la-eleccion-la-alcaldia-de-cochabamba,Es falso que el candidato José Sánchez estaría ganando la elección a la Alcaldía de Cochabamba,Falso
52,,chequeabolivia.bo,https://chequeabolivia.bo/es-falsa-la-encuesta-que-posiciona-miguel-roca-como-favorito-por-la-alcaldia-de-la-paz,Es falsa la encuesta que posiciona a Miguel Roca como favorito por la alcaldía de La Paz,Falso
53,,chequeabolivia.bo,https://chequeabolivia.bo/diputado-del-mas-pide-investigar-personas-que-insulten-evo-morales-en-redes-sociales,Diputado del MAS pide investigar a personas que insulten a Evo Morales en redes sociales,Falso
54,,chequeabolivia.bo,https://chequeabolivia.bo/kelly-tejeda-se-disfraza-de-bombero-para-increpar-arce,Kelly Tejeda se disfraza de bombero para increpar a Arce,Falso
55,,chequeabolivia.bo,https://chequeabolivia.bo/morales-afirma-que-la-guerra-con-la-derecha-se-pone-tensa,Morales afirma que la guerra con la derecha se pone tensa,Falso
56,,chequeabolivia.bo,https://chequeabolivia.bo/manipulacion-en-los-resultados-de-la-encuesta-de-la-fundacion-jubileo-y-umsa,Manipulación en los resultados de la encuesta de la Fundación Jubileo y UMSA,Falso
57,,chequeabolivia.bo,https://chequeabolivia.bo/red-pat-no-publico-que-luis-revilla-acudio-rodrigo-paz-para-captar-votos,Red PAT no publicó que Luis Revilla acudió a Rodrigo Paz para captar votos,Falso
58,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-luis-revilla-haya-declarado-que-rodrigo-paz-le-resto-votos,Es falso que Luis Revilla haya declarado que Rodrigo Paz le restó votos,Falso
59,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-unitel-posicione-iturralte-como-candidato-preferido-en-la-paz-horas-de-las-0,Es falso que Unitel posicione a Iturralte como candidato preferido en La Paz “a horas de las subnacionales”,Falso
60,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-el-candidato-la-alcaldia-de-la-paz-jhonny-plata-esta-inhabilitado,Es falso que el candidato a la Alcaldía de La Paz Jhonny Plata está inhabilitado,Falso
61,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-jimena-antelo-denuncio-un-fraude-favor-de-camacho-en-santa-cruz,Es falso que Jimena Antelo denunció un fraude a favor de Camacho en Santa Cruz,Falso
62,,chequeabolivia.bo,https://chequeabolivia.bo/el-audio-en-el-que-andres-chino-gomez-denuncia-un-supuesto-fraude-electoral-es-falso,El audio en el que Andrés “Chino” Gomez denuncia un supuesto fraude electoral es falso,Falso
63,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-leonardo-loza-fue-inhabilitado-como-candidato-la-gobernacion-de-cochabamba,Es falso que Leonardo Loza fue inhabilitado como candidato a la Gobernación de Cochabamba,Falso
64,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-mesa-pide-prestamo-adelantado-estados-unidos,Carlos Mesa pide préstamo adelantado a Estados Unidos,Falso
65,,chequeabolivia.bo,https://chequeabolivia.bo/leonardo-dicaprio-felicita-evo-morales-por-disminucion-de-focos-de-calor-en-la-amazonia,Leonardo Dicaprio felicita a Evo Morales por disminución de focos de calor en la Amazonia,Falso
66,,chequeabolivia.bo,https://chequeabolivia.bo/candidata-diputada-plurinominal-por-comunidad-ciudadana-se-expresa-con-insultos-traves-de-las-redes,Candidata a diputada plurinominal por Comunidad Ciudadana se expresa con insultos a través de las redes sociales,Falso
67,,chequeabolivia.bo,https://chequeabolivia.bo/portal-vota-inteligente-difunde-resultados-de-intencion-de-voto-de-una-encuestadora-que-no-esta,Portal Vota Inteligente difunde resultados de intención de voto de una encuestadora que no está registrada en el Órgano Electoral,Falso
68,,chequeabolivia.bo,https://chequeabolivia.bo/ignacio-vera-de-rada-se-aleja-de-comunidad-ciudadana,Ignacio Vera de Rada se aleja de Comunidad Ciudadana,Falso
69,,chequeabolivia.bo,https://chequeabolivia.bo/nuevo-spot-de-oscar-ortiz,Nuevo spot de Óscar Ortiz,Falso
70,,chequeabolivia.bo,https://chequeabolivia.bo/la-encuesta-que-posiciona-demetrio-villca-como-favorito-la-gobernacion-de-la-paz-es-falsa,La encuesta que posiciona a Demetrio Villca como favorito a la Gobernación de La Paz es falsa,Falso
71,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/evo-morales-no-figura-en-una-pintura-junto-marset-y-otros-narcotraficantes,Evo Morales no figura en una pintura junto a Marset y otros narcotraficantes,Falso
72,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/es-falso-que-evo-morales-dijo-que-marset-fue-aprendido-de-forma-ilegal-y-sin-previa-citacion,Es falso que Evo Morales dijo que Marset fue aprendido de forma ilegal y sin previa citación,Falso
73,,chequeabolivia.bo,https://chequeabolivia.bo/el-potosi-confirman-que-comcipo-sirvio-como-trampolin-politico-de-cc,El Potosí: Confirman que Comcipo sirvió como trampolín político de CC,Falso
74,,chequeabolivia.bo,https://chequeabolivia.bo/por-fin-carlos-mesa-presenta-su-plan-de-gobierno,Por fin Carlos Mesa presenta su plan de gobierno,Falso
75,,chequeabolivia.bo,https://chequeabolivia.bo/audio-revela-quiebra-en-ypfb-y-evo-lo-sabe,Audio revela quiebra en YPFB y Evo lo sabe,Falso
76,,chequeabolivia.bo,https://chequeabolivia.bo/evo-morales-con-occidentales-nos-iria-mejor,Evo Morales: Con occidentales nos iría mejor,Falso
77,,chequeabolivia.bo,https://chequeabolivia.bo/mesa-visita-goni-y-usa-bandera-boliviana-como-mantel,Mesa visita a Goni y usa bandera boliviana como mantel,Falso
78,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/es-falso-el-video-que-circula-de-mamen-saavedra-declinando-su-participacion-en-el-debate-del-tse,Es falso el video que circula de Mamen Saavedra declinando su participación en el debate del TSE,Falso
79,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-no-publico-que-luis-fernando-camacho-dijo-que-santa-cruz-le-debe-3-anos-de-gestion,Unitel no publicó que Luis Fernando Camacho dijo que Santa Cruz le debe 3 años de gestión,Falso
80,,chequeabolivia.bo,https://chequeabolivia.bo/accidente-del-avion-en-el-alto-esta-fue-la-desinformacion-que-circulo-sobre-el-caso,Accidente del avión en El Alto: esta fue la desinformación que circuló sobre el caso,Falso
81,,chequeabolivia.bo,https://chequeabolivia.bo/el-nuevo-amor-de-evo-morales-ahora-es-directora-de-abc-pando,"El ""nuevo amor"" de Evo Morales ahora es directora de ABC Pando",Falso
82,,chequeabolivia.bo,https://chequeabolivia.bo/con-evo-solo-se-ve-desarrollo-y-mas-desarrollo,Con Evo solo se ve desarrollo y más desarrollo,Falso
83,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-mesa-exhorta-ortiz-disculparse-publicamente,Carlos Mesa exhorta a Ortiz a disculparse publicamente,Falso
84,,chequeabolivia.bo,https://chequeabolivia.bo/ola-de-encuestas-falsas-inunda-las-redes-antes-de-las-elecciones-subnacionales,Ola de encuestas falsas inunda las redes antes de las Elecciones Subnacionales,Falso
85,,chequeabolivia.bo,https://chequeabolivia.bo/esta-encuesta-de-los-departamentos-de-la-paz-cochabamba-y-santa-cruz-es-falsa,"Esta encuesta de los departamentos de La Paz, Cochabamba y Santa Cruz es falsa",Falso
86,,chequeabolivia.bo,https://chequeabolivia.bo/la-imagen-de-reyes-villa-junto-vikingo-y-evo-morales-es-falsa,La imagen de Reyes Villa junto a Vikingo y Evo Morales es falsa,Falso
87,,chequeabolivia.bo,https://chequeabolivia.bo/amenazas-del-presidente-evo-morales-la-poblacion-por-su-reeleccion,Amenazas del presidente Evo Morales a la población por su reelección,Falso
88,,chequeabolivia.bo,https://chequeabolivia.bo/evo-confisca-us-16-millones-de-los-jubilados,Evo confisca $us 16 millones de los jubilados,Falso
89,,chequeabolivia.bo,https://chequeabolivia.bo/oscar-ortiz-se-raya-con-carlos-mesa,Óscar Ortiz se raya con Carlos Mesa,Falso
90,,chequeabolivia.bo,https://chequeabolivia.bo/evo-morales-saluda-el-chapo-y-pablo-escobar,"Evo Morales saluda a ""El Chapo"" y a Pablo Escobar",Falso
91,,chequeabolivia.bo,https://chequeabolivia.bo/mesa-propone-devalacion-de-la-moneda-boliviana,Mesa propone devalación de la moneda boliviana,Falso
92,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-no-publico-una-encuesta-que-situa-mario-galarza-como-favorito-la-alcaldia-de-sipe-sipe,Unitel no publicó una encuesta que sitúa a Mario Galarza como favorito a la Alcaldía de Sipe Sipe,Falso
93,,chequeabolivia.bo,https://chequeabolivia.bo/es-falsa-la-encuesta-que-muestra-dockweiler-y-rivero-liderando-para-la-alcaldia-de-la-paz,Es falsa la encuesta que muestra a Dockweiler y Rivero liderando para la Alcaldía de La Paz,Falso
94,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-el-candidato-de-vos-la-alcaldia-de-montero-este-acusado-de-trata-y-trafico-en-paraguay,Es falso que el candidato de VOS a la Alcaldía de Montero esté acusado de trata y tráfico en Paraguay,Falso
95,,chequeabolivia.bo,https://chequeabolivia.bo/la-encuesta-que-posiciona-david-vargas-con-18-por-ciento-en-la-ciudad-de-el-alto-es-falsa,La encuesta que posiciona a David Vargas con 18 por ciento en la ciudad de El Alto es falsa,Falso
96,,chequeabolivia.bo,https://chequeabolivia.bo/la-encuesta-que-posiciona-jhonny-plata-como-favorito-la-alcaldia-de-la-paz-es-falsa,La encuesta que posiciona a Jhonny Plata como favorito a la Alcaldía de La Paz es falsa,Falso
97,,chequeabolivia.bo,https://chequeabolivia.bo/los-tiempos-no-publico-una-encuesta-que-situa-manfred-reyes-villa-con-el-198-para-la-alcaldia-de,"Los Tiempos no público una encuesta que sitúa a Manfred Reyes Villa con el 19,8% para la Alcaldía de Cochabamba",Falso
98,,chequeabolivia.bo,https://chequeabolivia.bo/evo-morales-no-dijo-que-los-jovenes-le-pidieron-defender-al-pueblo-irani,Evo Morales no dijo que los jóvenes le pidieron defender al pueblo Iraní,Falso
99,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-no-publico-una-encuesta-que-situa-luis-santa-cruz-como-favorito-la-alcaldia-de-quillacollo,Unitel no publicó una encuesta que sitúa a Luis Santa Cruz como favorito a la Alcaldía de Quillacollo,Falso
100,,chequeabolivia.bo,https://chequeabolivia.bo/el-video-que-muestra-evo-morales-brindar-su-apoyo-al-candidato-tahuichi-es-falso,El video que muestra a Evo Morales brindar su apoyo al candidato Tahuichi es falso,Falso
101,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-no-publico-la-encuesta-que-posiciona-diego-lopez-como-favorito-la-alcaldia-de-warnes,Unitel no publicó la encuesta que posiciona a Diego López como favorito a la Alcaldía de Warnes,Falso
102,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-no-publico-una-encuesta-que-situa-lizeth-morales-como-favorita-la-alcaldia-de-sacaba,Unitel no publicó una encuesta que sitúa a Lizeth Morales como favorita a la Alcaldía de Sacaba,Falso
103,,chequeabolivia.bo,https://chequeabolivia.bo/circula-audio-falso-de-reyes-villa-obligando-dirigentes-asistir-inauguracion-de-casa-de-campana,Circula audio falso de Reyes Villa obligando a dirigentes a asistir a inauguración de casa de campaña,Falso
104,,chequeabolivia.bo,https://chequeabolivia.bo/nayib-bukele-no-afirmo-que-el-gobierno-sea-parte-de-esa-mafia-si-no-captura-evo,Nayib Bukele no afirmó que el Gobierno sea “parte de esa mafia” si no captura a Evo,Falso
105,,chequeabolivia.bo,https://chequeabolivia.bo/es-falsa-la-encuesta-que-muestra-rene-yahuasi-liderar-votaciones-para-la-gobernacion-de-la-paz,Es falsa la encuesta que muestra a Rene Yahuasi liderar votaciones para la Gobernación de La Paz,Falso
106,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/red-uno-no-difundio-la-primera-encuesta-que-posiciona-sanabria-y-auza-como-lideres-en-sucre,Red Uno no difundió la “primera encuesta” que posiciona a Sanabria y Auza como líderes en Sucre,Falso
107,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/encuesta-que-muestra-ivan-quispe-como-ganador-de-la-alcaldia-de-oruro-es-falsa,Encuesta que muestra a Iván Quispe como ganador de la Alcaldía de Oruro es falsa,Falso
108,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/el-deber-no-publico-una-encuesta-que-posiciona-felix-patzi-como-favorito-la-gobernacion-de-la-paz,El Deber no publicó una encuesta que posiciona a Félix Patzi como favorito a la Gobernación de La Paz,Falso
109,,chequeabolivia.bo,https://chequeabolivia.bo/esta-encuesta-de-intencion-de-voto-para-la-gobernacion-de-santa-cruz-atribuida-unitel-es-falsa,Esta encuesta de intención de voto para la Gobernación de Santa Cruz atribuida a Unitel es falsa,Falso
110,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-juan-pablo-velasco-fue-inhabilitado-como-candidato-la-gobernacion-de-santa-cruz,Es falso que Juan Pablo Velasco fue inhabilitado como candidato a la Gobernación de Santa Cruz,Falso
111,,chequeabolivia.bo,https://chequeabolivia.bo/red-uno-no-publico-una-encuesta-de-intencion-de-voto-que-favorece-juan-pablo-velasco,Red Uno no publicó una encuesta de intención de voto que favorece a Juan Pablo Velasco,Falso
112,,chequeabolivia.bo,https://chequeabolivia.bo/la-encuesta-que-muestra-jhonny-plata-como-primero-para-la-alcaldia-de-la-paz-es-falsa,La encuesta que muestra a Jhonny Plata como primero para la Alcaldía de La Paz es falsa,Falso
113,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-este-video-muestra-evo-morales-durante-una-campana-en-cochabamba,Es falso que este video muestra a Evo Morales durante una campaña en Cochabamba,Falso
114,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-no-informo-que-revilla-y-patzi-estan-como-favoritos-en-las-encuestas,Unitel no informó que Revilla y Patzi están como favoritos en las encuestas,Falso
115,,chequeabolivia.bo,https://chequeabolivia.bo/video-manipulado-usa-imagen-de-brissa-pabon-para-difundir-encuesta-falsa-sobre-alcaldia-de-santa,Video manipulado usa imagen de Brissa Pabón para difundir encuesta falsa sobre Alcaldía de Santa Cruz,Falso
116,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-haya-un-nuevo-bono-de-bs-4000-para-nacidos-entre-1935-y-2018,Es falso que haya un nuevo bono de Bs 4000 para nacidos entre 1935 y 2018,Falso
117,,chequeabolivia.bo,https://chequeabolivia.bo/esta-encuesta-con-dockweiler-como-favorito-para-alcalde-de-la-paz-es-falsa,Esta encuesta con Dockweiler como favorito para alcalde de La Paz es falsa,Falso
118,,chequeabolivia.bo,https://chequeabolivia.bo/la-encuesta-de-intencion-de-voto-para-la-alcaldia-de-la-paz-atribuida-datum-internacional-es-falsa,La encuesta de intención de voto para la Alcaldía de La Paz atribuida a Datum Internacional es falsa,Falso
119,,chequeabolivia.bo,https://chequeabolivia.bo/la-encuesta-que-posiciona-como-ganador-jose-carlos-sanchez-en-la-alcaldia-de-cochabamba-es-falsa,La encuesta que posiciona como ganador a José Carlos Sánchez en la Alcaldía de Cochabamba es falsa,Falso
120,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-no-publico-una-encuesta-que-situa-luis-fernando-camacho-como-favorito-la-gobernacion-de,Unitel no publicó una encuesta que sitúa a Luis Fernando Camacho como favorito a la Gobernación de Santa Cruz,Falso
121,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/esta-foto-que-muestra-la-reaparicion-de-evo-morales-en-sacaba-es-falsa,Esta foto que muestra la “reaparición” de Evo Morales en Sacaba es falsa,Falso
122,,chequeabolivia.bo,https://chequeabolivia.bo/esta-encuesta-que-pone-en-primer-lugar-oscar-sogliano-en-la-paz-es-falsa,Esta encuesta que pone en primer lugar a Oscar Sogliano en La Paz es falsa,Falso
